Location,Beds,Baths,Toilets,Price,Property Type,Purchase Type
"Off The Riverside Drive, Riverside Westlands Nairobi",2,2,2,"KSh 9,760,000",Apartment,Sale
"Kerarapon, Karen Nairobi",beds,baths,Toilets,"KSh 8,500,000",Other,Sale
Westlands Nairobi,3,4,4,"KSh 20,000,000",Apartment,Sale
Westlands Nairobi,2,3,3,"KSh 10,000,000",Apartment,Sale
Westlands Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 11,000,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 9,500,000",Apartment,Sale
Lower Kabete Nairobi,beds,baths,Toilets,"KSh 12,000,000",Other,Sale
Karen Nairobi,4,4,4,"KSh 50,000,000",House,Sale
Karen Nairobi,4,4,4,"KSh 180,000",House,Sale
"Manyanja Road, Donholm Nairobi",0,0,0,"KSh 35,000,000",Other,Sale
Westlands Nairobi,1,1,1,"KSh 7,000,000",Apartment,Sale
Westlands Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 20,500,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 11,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 11,000,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 5,500,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 9,500,000",Apartment,Sale
General Mathenge Westlands Nairobi,3,3,3,"$ 167,546",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
"General Mathenge rd, General Mathenge Westlands Nairobi",4,4,5,"$ 240,363",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,300,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,500,000",Apartment,Sale
Westlands Nairobi,5,baths,Toilets,"KSh 47,000,000",House,Sale
